 snap  color marker origin halo_id     tsi  sparsity m12    fsubms ksi    d_off  kuiper_V mean_beta
  159.0 red   circle merger 4.9582288E7 3.0  1.6242   0.6485 0.8599 0.8163 0.1911 0.1075   0.9428   
  169.0 red   circle merger 4.9582288E7 4.0  2.308    0.8149 0.9101 0.6889 0.1389 0.1514   0.88     
  125.0 red   circle merger 4.9595739E7 0.0  1.2972   0.6796 0.6515 0.5386 0.2184 0.0356   1.0635   
  135.0 red   circle merger 4.9595739E7 1.0  1.4265   0.4888 0.7761 0.7858 0.3361 0.2694   0.9998   
  145.0 red   circle merger 4.9595739E7 2.0  2.3372   0.1141 0.1701 0.0    0.5877 0.3783   0.7812   
  155.0 red   circle merger 4.9595739E7 3.0  1.429    0.7959 0.8885 0.6961 0.127  0.0209   0.9108   
  165.0 red   circle merger 4.9595739E7 4.0  1.6118   0.7672 0.8766 0.5491 0.1481 0.0853   0.9459   
  126.0 red   circle merger 4.9610984E7 0.0  1.9531   0.8748 0.8072 0.8729 0.2331 -0.2277  0.9393   
  136.0 red   circle merger 4.9610984E7 1.0  1.3976   0.8445 0.7812 0.7725 0.213  0.0802   0.8768   
  146.0 red   circle merger 4.9610984E7 2.0  1.3737   0.3356 0.785  0.665  0.0777 0.1498   0.6624   
  156.0 red   circle merger 4.9610984E7 3.0  1.4217   0.3158 0.6861 0.9381 0.1605 0.1525   0.7497   
  166.0 red   circle merger 4.9610984E7 4.0  1.8367   0.6635 0.8604 0.6547 0.2731 -0.1659  0.7603   
  145.0 red   circle merger 4.9748312E7 0.0  1.1498   0.1889 0.4532 0.7486 0.2511 0.0897   0.7165   
  155.0 red   circle merger 4.9748312E7 1.0  2.0261   0.5292 0.6484 0.9512 0.1017 0.0266   0.7944   
  165.0 red   circle merger 4.9748312E7 2.0  1.2113   0.7878 0.7907 0.5298 0.1392 0.0056   0.9466   
  122.0 red   circle merger 4.9771283E7 0.0  1.2825   0.3114 0.4571 0.5184 0.6511 0.5787   1.2723   
  132.0 red   circle merger 4.9771283E7 1.0  1.8481   0.9083 0.888  0.9104 0.2545 0.2839   0.9447   
  142.0 red   circle merger 4.9771283E7 2.0  2.0695   0.5698 0.8765 0.6457 0.254  -0.1191  0.9185   
  152.0 red   circle merger 4.9771283E7 3.0  2.201    0.5678 0.8557 0.5875 0.187  -0.1404  0.8434   
  162.0 red   circle merger 4.9771283E7 4.0  3.8817   0.5677 0.8266 0.5481 0.0901 -0.0529  0.9892   
  140.0 red   circle merger 4.9802885E7 0.0  1.7384   0.8224 0.9219 0.7723 0.1593 -0.1408  0.9566   
  150.0 red   circle merger 4.9802885E7 1.0  1.5339   0.8098 0.928  0.6604 0.1568 -0.1144  0.8962   
  160.0 red   circle merger 4.9802885E7 2.0  1.54     0.7987 0.9211 0.7493 0.1952 0.0496   0.8294   
  163.0 red   circle merger 4.980372E7  0.0  1.5883   0.5718 0.7878 0.8999 0.1791 -0.246   1.0053   
  125.0 red   circle merger 4.9833056E7 0.0  1.4979   0.4188 0.5273 0.4372 0.2749 0.1236   0.8562   
  135.0 red   circle merger 4.9833056E7 1.0  1.0371   0.5868 0.6735 0.7664 0.2051 0.233    0.8185   
  145.0 red   circle merger 4.9833056E7 2.0  2.058    0.792  0.8306 0.7624 0.0907 -2.0E-4  0.9159   
  155.0 red   circle merger 4.9833056E7 3.0  2.0472   0.7424 0.8021 0.6577 0.2019 -0.0994  0.9851   
  165.0 red   circle merger 4.9833056E7 4.0  1.4531   0.5216 0.7605 0.7893 0.1747 0.1253   0.9533   
  156.0 red   circle merger 4.9846923E7 0.0  1.9647   0.4839 0.7425 0.747  0.0403 -0.0045  0.8274   
  166.0 red   circle merger 4.9846923E7 1.0  1.8712   0.3362 0.7676 0.699  0.1287 -0.0649  0.7055   
  160.0 red   circle merger 4.9893203E7 0.0  1.6521   0.4219 0.5054 0.1107 0.61   -0.4221  1.2084   
  159.0 red   circle merger 4.9923534E7 0.0  2.0225   0.6523 0.8683 0.4345 0.0514 -0.1265  0.923    
  169.0 red   circle merger 4.9923534E7 1.0  1.5131   0.6522 0.8624 0.559  0.1706 0.1138   0.9454   
  156.0 red   circle merger 4.9924145E7 1.0  1.536    0.8997 0.8758 0.6598 0.1818 0.0882   1.0728   
  166.0 red   circle merger 4.9924145E7 2.0  1.4337   0.7594 0.8601 0.8088 0.0438 0.0034   1.0259   
  152.0 red   circle merger 4.9938235E7 0.0  1.6029   0.6717 0.9249 0.7498 0.0805 0.0783   0.6323   
  162.0 red   circle merger 4.9938235E7 1.0  1.8421   0.6261 0.9017 0.7999 0.0341 -0.0699  0.6682   
  167.0 red   circle merger 4.9939262E7 0.0  1.393    0.5127 0.7169 0.6202 0.0368 0.0789   0.7425   
  136.0 red   circle merger 4.9939544E7 0.0  1.0993   0.0956 0.1986 0.0    0.2373 0.075    0.9068   
  146.0 red   circle merger 4.9939544E7 1.0  1.5587   0.3283 0.5208 0.319  0.0657 -0.0199  0.85     
  156.0 red   circle merger 4.9939544E7 2.0  1.1655   0.7476 0.8482 0.3674 0.0942 -0.1387  0.9161   
  166.0 red   circle merger 4.9939544E7 3.0  1.4088   0.7474 0.8505 0.4184 0.1035 0.0637   0.9044   
  127.0 red   circle merger 4.9966715E7 0.0  1.2884   0.4894 0.5833 0.4749 0.1612 -0.0038  0.8239   
  137.0 red   circle merger 4.9966715E7 1.0  1.8006   0.4875 0.6068 0.6474 0.0981 -0.0407  0.785    
  147.0 red   circle merger 4.9966715E7 2.0  1.2419   0.5087 0.6902 0.5432 0.1701 -0.2213  0.7474   
  157.0 red   circle merger 4.9966715E7 3.0  1.6403   0.5061 0.6611 0.57   0.0478 0.0236   0.7613   
  167.0 red   circle merger 4.9966715E7 4.0  1.9054   0.7764 0.7502 0.4469 0.1442 0.0453   0.837    
  135.0 red   circle merger 5.0010219E7 1.0  1.4829   0.8888 0.8956 0.6178 0.1452 0.1695   0.9836   
  145.0 red   circle merger 5.0010219E7 2.0  1.7688   0.3701 0.8785 0.6841 0.1405 -0.0519  0.9904   
  155.0 red   circle merger 5.0010219E7 3.0  1.5775   0.4211 0.8596 0.4854 0.1612 0.1435   0.9649   
  165.0 red   circle merger 5.0010219E7 4.0  1.4146   0.4411 0.8425 0.5115 0.2896 0.2257   1.1743   
  138.0 red   circle merger 4.9638409E7 0.0  1.5379   0.4998 0.7407 0.4903 0.2366 -0.1215  0.8278   
  148.0 red   circle merger 4.9638409E7 1.0  2.2407   0.4998 0.6597 0.575  0.0482 -0.0638  0.782    
  158.0 red   circle merger 4.9638409E7 2.0  1.3556   0.4997 0.6501 0.5758 0.2466 0.173    0.8469   
  168.0 red   circle merger 4.9638409E7 3.0  1.9628   0.9505 0.8679 0.8102 0.1629 0.0044   0.8786   
  135.0 red   circle merger 4.9670391E7 0.0  2.158    0.7066 0.8008 0.7112 0.16   0.0125   0.9479   
  145.0 red   circle merger 4.9670391E7 1.0  1.2139   0.6714 0.8154 1.1778 0.1188 -0.0806  0.853    
  155.0 red   circle merger 4.9670391E7 2.0  2.037    0.7273 0.8301 0.4156 0.1734 0.164    0.8395   
  165.0 red   circle merger 4.9670391E7 3.0  1.2455   0.6598 0.8193 0.5674 0.0587 0.0046   1.0054   
  124.0 red   circle merger 4.9699458E7 0.0  1.0214   0.4644 0.5838 1.0079 0.208  0.1201   0.9995   
  134.0 red   circle merger 4.9699458E7 1.0  1.3443   0.4638 0.5289 0.7911 0.0579 -0.0319  0.7927   
  144.0 red   circle merger 4.9699458E7 2.0  1.3502   0.4635 0.5274 0.3349 0.0592 0.0954   0.8384   
  154.0 red   circle merger 4.9699458E7 3.0  1.3457   0.7964 0.6774 0.4911 0.1633 -0.0823  0.7602   
  164.0 red   circle merger 4.9699458E7 4.0  1.4797   0.8101 0.7263 0.6243 0.0474 0.0127   0.908    
  154.0 red   circle merger 4.9763029E7 0.0  1.7774   0.8012 0.8625 0.8109 0.1507 -0.0012  0.8393   
  164.0 red   circle merger 4.9763029E7 1.0  1.7207   0.8011 0.9089 0.899  0.1399 0.0433   0.9408   
  140.0 red   circle merger 4.9777514E7 0.0  1.8304   0.4902 0.8698 0.6967 0.0544 -0.0043  0.8545   
  150.0 red   circle merger 4.9777514E7 1.0  1.6618   0.4902 0.8621 1.0033 0.0496 0.0085   0.8039   
  160.0 red   circle merger 4.9777514E7 2.0  3.0098   0.6076 0.8968 0.9759 0.1012 0.0632   0.8263   
  161.0 red   circle merger 4.9777686E7 0.0  1.5857   0.5953 0.6574 0.7612 0.1465 0.1014   0.9424   
  133.0 red   circle merger 4.9804021E7 1.0  1.1239   0.3766 0.7179 0.4974 0.148  -0.1562  0.841    
  143.0 red   circle merger 4.9804021E7 2.0  1.9428   0.474  0.7624 0.3745 0.137  0.0901   1.0697   
  157.0 red   circle merger 4.9820429E7 0.0  2.0946   0.5513 0.8189 0.6625 0.1215 -0.0448  0.7216   
  167.0 red   circle merger 4.9820429E7 1.0  1.7074   0.5371 0.8096 0.4962 0.1351 -0.0985  0.771    
  159.0 red   circle merger 4.9833909E7 0.0  1.7086   0.4754 0.9051 0.5535 0.088  -0.0603  0.7615   
  169.0 red   circle merger 4.9833909E7 1.0  1.875    0.8444 0.9363 0.429  0.0772 -0.0841  0.7573   
  146.0 red   circle merger 4.9863727E7 0.0  1.2738   0.4812 0.6872 0.7881 0.1164 -0.1024  0.837    
  156.0 red   circle merger 4.9863727E7 1.0  1.7967   0.9705 0.8617 0.8421 0.0748 -0.1114  0.9066   
  166.0 red   circle merger 4.9863727E7 2.0  1.2175   0.8769 0.8388 0.7498 0.0694 0.0444   0.9465   
  137.0 red   circle merger 4.9924592E7 0.0  2.1748   0.9044 0.87   0.5731 0.3411 0.2286   0.8934   
  132.0 red   circle merger 4.9924922E7 0.0  1.3768   0.4035 0.8145 0.7341 0.052  -0.0579  0.8716   
  142.0 red   circle merger 4.9924922E7 1.0  1.3013   0.7508 0.8729 0.6553 0.0659 -0.0385  0.8893   
  152.0 red   circle merger 4.9924922E7 2.0  1.4093   0.7152 0.8977 0.6199 0.0873 -0.0945  0.8492   
  162.0 red   circle merger 4.9924922E7 3.0  1.3924   0.6321 0.8952 0.6044 0.0485 -0.037   0.8387   
  132.0 red   circle merger 4.9666409E7 0.0  1.3659   0.606  0.8952 0.6579 0.0907 -0.0988  0.8352   
  142.0 red   circle merger 4.9666409E7 1.0  1.591    0.6709 0.9226 0.8759 0.0859 -0.0695  0.7501   
  152.0 red   circle merger 4.9666409E7 2.0  1.8116   0.668  0.9242 0.8345 0.1394 0.0304   0.7609   
  162.0 red   circle merger 4.9666409E7 3.0  2.7583   0.6434 0.9194 0.75   0.0927 -0.0049  0.8629   
  149.0 red   circle merger 4.9711301E7 0.0  1.8507   0.7174 0.8936 0.6361 0.0375 0.0688   0.8035   
  159.0 red   circle merger 4.9711301E7 1.0  1.4254   0.7897 0.9151 0.7471 0.0423 -0.0151  0.8596   
  169.0 red   circle merger 4.9711301E7 2.0  1.3091   0.6289 0.9195 0.6134 0.0697 0.0981   0.7784   
  168.0 red   circle merger 4.9742779E7 0.0  2.1211   0.5568 0.9126 0.6541 0.1052 0.0411   0.7095   
  165.0 red   circle merger 4.9771663E7 0.0  1.6154   0.3027 0.6327 0.7994 0.0661 0.0276   0.7482   
  147.0 red   circle merger 4.97719E7   0.0  1.2457   0.6802 0.7344 0.606  0.2718 -0.1632  0.8213   
  157.0 red   circle merger 4.97719E7   1.0  1.1847   0.6303 0.699  0.6833 0.0697 0.0874   0.8593   
  167.0 red   circle merger 4.97719E7   2.0  1.7254   0.716  0.6929 0.794  0.2313 0.071    0.8671   
  161.0 red   circle merger 4.9829903E7 1.0  1.3894   0.6189 0.6366 0.3656 0.1472 -0.1191  0.7309   
  169.0 red   circle merger 4.984453E7  0.0  2.3914   0.5414 0.8212 0.7732 0.3364 0.2376   1.2274   
  139.0 red   circle merger 4.9859044E7 1.0  1.5958   0.4286 0.7723 0.7266 0.1932 -0.0608  0.9573   
  149.0 red   circle merger 4.9859044E7 2.0  1.51     0.6475 0.818  0.91   0.1637 0.2156   0.9771   
  159.0 red   circle merger 4.9859044E7 3.0  1.2806   0.5924 0.7868 0.5061 0.0776 -0.0029  0.7912   
  169.0 red   circle merger 4.9859044E7 4.0  1.0775   0.5918 0.6177 0.526  0.1347 0.001    0.8687   
  125.0 red   circle merger 4.9906228E7 0.0  1.5017   0.5488 0.778  0.5283 0.2696 -0.0672  0.9215   
  135.0 red   circle merger 4.9906228E7 1.0  1.1356   0.3521 0.7113 0.4919 0.0192 0.0208   0.7684   
  145.0 red   circle merger 4.9906228E7 2.0  1.7863   0.5462 0.6008 0.4107 0.3644 -0.1289  0.7642   
  155.0 red   circle merger 4.9906228E7 3.0  1.1153   0.5441 0.6289 0.7433 0.2681 -0.3501  0.8013   
  165.0 red   circle merger 4.9906228E7 4.0  2.5908   0.8655 0.8806 0.5319 0.3414 -0.2835  0.8811   
  121.0 red   circle merger 4.9920596E7 0.0  1.31     0.4418 0.6408 0.8923 0.1129 0.0974   0.7463   
  131.0 red   circle merger 4.9920596E7 1.0  1.1669   0.4472 0.5975 1.3338 0.0531 0.045    0.8111   
  141.0 red   circle merger 4.9920596E7 2.0  2.0369   0.446  0.5328 0.349  0.1086 0.1127   0.8773   
  151.0 red   circle merger 4.9920596E7 3.0  1.7514   0.966  0.8355 0.7084 0.0812 -0.0374  0.9409   
  161.0 red   circle merger 4.9920596E7 4.0  1.5029   0.9599 0.8296 0.4097 0.0794 -0.0292  0.8941   
  153.0 red   circle merger 4.9935039E7 0.0  2.1566   0.834  0.8624 0.5133 0.1714 0.008    0.8611   
  163.0 red   circle merger 4.9935039E7 1.0  1.681    0.8015 0.865  0.4497 0.1011 2.0E-4   0.8514   
  123.0 red   circle merger 4.9950285E7 0.0  1.5263   0.5012 0.615  0.4786 0.2348 -0.2389  1.0006   
  133.0 red   circle merger 4.9950285E7 1.0  1.4677   0.5023 0.7424 0.4504 0.1386 0.169    0.8035   
  143.0 red   circle merger 4.9950285E7 2.0  2.8691   0.821  0.8477 0.6906 0.0999 0.1778   0.9027   
  153.0 red   circle merger 4.9950285E7 3.0  1.6569   0.7855 0.8268 0.3899 0.0564 0.0011   0.8049   
  163.0 red   circle merger 4.9950285E7 4.0  1.1621   0.7414 0.8023 0.5646 0.1247 -0.0174  0.846    
  120.0 red   circle merger 4.9859514E7 0.0  1.3666   0.8672 0.8464 0.7637 0.3793 -0.0503  0.9038   
  130.0 red   circle merger 4.9859514E7 1.0  1.6899   0.9487 0.8611 0.5738 0.2011 0.1614   0.9301   
  140.0 red   circle merger 4.9859514E7 2.0  2.0259   0.8626 0.8528 0.6322 0.1904 0.2114   0.9402   
  150.0 red   circle merger 4.9859514E7 3.0  1.4313   0.5072 0.7155 0.6629 0.1547 -0.1177  0.8905   
  160.0 red   circle merger 4.9859514E7 4.0  1.1002   0.4249 0.6819 0.5946 0.087  -0.0466  1.0204   
  141.0 red   circle merger 4.98871E7   0.0  2.0156   0.6082 0.8049 0.6031 0.0716 -0.0584  0.8227   
  151.0 red   circle merger 4.98871E7   1.0  2.203    0.6029 0.7204 0.83   0.145  0.1081   0.8532   
  161.0 red   circle merger 4.98871E7   2.0  1.3792   0.575  0.734  0.5764 0.193  -0.0219  0.73     
  141.0 red   circle merger 4.9887238E7 0.0  1.2256   0.4862 0.6877 0.4843 0.0992 -0.0319  0.9956   
  151.0 red   circle merger 4.9887238E7 1.0  1.8693   0.7856 0.839  0.6717 0.2032 0.1302   0.8993   
  161.0 red   circle merger 4.9887238E7 2.0  1.291    0.7881 0.8534 0.7466 0.1069 -0.0914  0.8958   
  161.0 red   circle merger 4.9902359E7 0.0  1.9131   0.8249 0.887  0.5184 0.2554 0.1523   0.853    
  143.0 red   circle merger 4.9919147E7 0.0  1.7759   0.4334 0.8102 0.5235 0.1443 -0.1088  0.8785   
  163.0 red   circle merger 4.9919147E7 2.0  2.365    0.615  0.9161 0.7212 0.1684 -0.1122  0.8781   
  145.0 red   circle merger 4.9919533E7 0.0  1.5483   0.7294 0.8594 0.6166 0.188  -0.1354  0.8767   
  155.0 red   circle merger 4.9919533E7 1.0  1.4928   0.7262 0.8574 0.7138 0.0918 -0.0914  0.7315   
  165.0 red   circle merger 4.9919533E7 2.0  1.3279   0.6685 0.8418 0.7863 0.1285 -0.106   0.8504   
  167.0 red   circle merger 4.9933761E7 0.0  1.8073   0.4188 0.4895 0.3969 0.464  -0.1909  0.6485   
  139.0 red   circle merger 4.9978937E7 0.0  1.6878   0.6322 0.8889 0.6771 0.0567 -0.0286  0.8524   
  149.0 red   circle merger 4.9978937E7 1.0  1.2241   0.7058 0.9256 0.9252 0.0641 0.0546   0.8303   
  159.0 red   circle merger 4.9978937E7 2.0  1.2387   0.6765 0.9099 0.7817 0.1228 -0.04    0.7035   
  169.0 red   circle merger 4.9978937E7 3.0  2.6629   0.5358 0.9209 0.6797 0.1089 -0.1309  0.8577   
  150.0 red   circle merger 5.0039105E7 0.0  1.389    0.5836 0.8704 0.8051 0.1149 0.1518   0.832    
  160.0 red   circle merger 5.0039105E7 1.0  1.7923   0.5846 0.8009 0.6557 0.0518 -0.0256  0.9225   
  162.0 red   circle merger 5.0039517E7 0.0  1.3405   0.4947 0.7515 0.3799 0.066  -0.0604  0.9154   
  131.0 red   circle merger 5.0039655E7 0.0  1.2562   0.4218 0.577  0.7348 0.0573 -0.0278  1.0545   
  141.0 red   circle merger 5.0039655E7 1.0  1.4304   0.7807 0.8261 0.5427 0.0762 -0.0123  0.9079   
  151.0 red   circle merger 5.0039655E7 2.0  1.1679   0.8918 0.8576 0.4944 0.2053 0.1375   0.954    
  161.0 red   circle merger 5.0039655E7 3.0  1.4067   0.6388 0.8023 0.8146 0.1776 -0.0864  0.895    
  141.0 red   circle merger 5.0098428E7 0.0  1.4812   0.1516 0.6522 0.5878 0.1361 0.0907   0.8229   
  151.0 red   circle merger 5.0098428E7 1.0  1.4688   0.3396 0.7022 0.6054 0.0694 -0.0575  0.7692   
  161.0 red   circle merger 5.0098428E7 2.0  1.2435   0.3226 0.657  0.72   0.153  0.1515   0.8219   
  122.0 red   circle merger 5.0112304E7 0.0  1.7626   0.5401 0.7954 0.7398 0.0494 -0.0265  0.8953   
  132.0 red   circle merger 5.0112304E7 1.0  1.2122   0.7405 0.8162 0.9683 0.1536 0.0014   0.784    
  142.0 red   circle merger 5.0112304E7 2.0  1.842    0.5896 0.7845 0.6641 0.0309 0.0989   0.9      
  152.0 red   circle merger 5.0112304E7 3.0  2.0261   0.611  0.7983 0.8269 0.0664 0.0366   0.9065   
  162.0 red   circle merger 5.0112304E7 4.0  2.3533   0.6107 0.8048 0.7961 0.1533 0.118    0.8146   
  129.0 red   circle merger 5.0128033E7 0.0  1.1198   0.4267 0.6226 0.3115 0.1257 0.0346   0.8888   
  139.0 red   circle merger 5.0128033E7 1.0  2.3935   0.4827 0.7349 0.9106 0.0898 0.0791   0.8275   
  149.0 red   circle merger 5.0128033E7 2.0  1.2428   0.6916 0.8288 0.9525 0.0598 -5.0E-4  0.9407   
  159.0 red   circle merger 5.0128033E7 3.0  1.2709   0.4972 0.8198 0.8318 0.2492 0.191    0.9315   
  169.0 red   circle merger 5.0128033E7 4.0  1.5346   0.4162 0.764  0.5926 0.0568 0.0388   0.9313   
  150.0 red   circle merger 4.9819662E7 0.0  1.5446   0.6319 0.8246 0.8266 0.1936 -0.1471  0.9716   
  160.0 red   circle merger 4.9819662E7 1.0  1.9115   0.6035 0.8523 0.7448 0.0737 0.1133   0.9004   
  121.0 red   circle merger 4.9834595E7 0.0  1.2782   0.4302 0.5008 0.7681 0.1789 -0.216   0.8831   
  131.0 red   circle merger 4.9834595E7 1.0  1.6323   0.4193 0.4968 0.645  0.1814 -0.1348  0.8196   
  141.0 red   circle merger 4.9834595E7 2.0  1.1335   0.3869 0.6274 0.5489 0.1525 0.0255   0.8987   
  151.0 red   circle merger 4.9834595E7 3.0  1.7336   0.8293 0.8192 0.5628 0.1474 -0.0634  0.9521   
  161.0 red   circle merger 4.9834595E7 4.0  1.2423   0.8945 0.8682 0.6555 0.1287 0.1638   0.9712   
  160.0 red   circle merger 4.9880613E7 0.0  1.2427   0.4169 0.8031 0.7255 0.0638 0.063    0.8399   
  124.0 red   circle merger 4.989524E7  0.0  2.0807   0.7611 0.824  0.853  0.1604 -0.069   0.9664   
  134.0 red   circle merger 4.989524E7  1.0  1.1668   0.8205 0.8179 0.4818 0.1021 0.1421   0.8061   
  144.0 red   circle merger 4.989524E7  2.0  1.2683   0.6036 0.7969 0.6325 0.098  -0.0792  0.8391   
  154.0 red   circle merger 4.989524E7  3.0  1.6382   0.6017 0.8221 0.5921 0.0584 -0.0968  0.8085   
  164.0 red   circle merger 4.989524E7  4.0  1.2481   0.3043 0.7456 0.6494 0.0336 -0.0296  0.7805   
  160.0 red   circle merger 4.9911038E7 0.0  2.6957   0.6598 0.7954 0.7989 0.0632 -0.0735  0.8807   
  163.0 red   circle merger 4.9911729E7 0.0  1.9105   0.7047 0.8511 0.5185 0.2198 0.1258   1.028    
  146.0 red   circle merger 4.9970608E7 0.0  1.843    0.9362 0.8226 0.8438 0.4016 -0.2634  0.9882   
  156.0 red   circle merger 4.9970608E7 1.0  1.1408   0.8715 0.8536 0.8307 0.0331 -0.0283  0.891    
  166.0 red   circle merger 4.9970608E7 2.0  1.615    0.8509 0.8353 0.2128 0.2333 0.2348   0.9454   
  166.0 red   circle merger 4.9986549E7 0.0  1.545    0.3776 0.7559 0.9435 0.0403 0.1031   0.8259   
  134.0 red   circle merger 5.0002799E7 0.0  1.3716   1.0879 0.8737 0.9825 0.1421 0.1542   1.0637   
  144.0 red   circle merger 5.0002799E7 1.0  1.4509   0.9193 0.8757 0.7944 0.1143 0.1031   0.9908   
  154.0 red   circle merger 5.0002799E7 2.0  2.2695   0.8073 0.8632 0.8457 0.1104 -0.1191  1.0214   
  164.0 red   circle merger 5.0002799E7 3.0  1.351    0.6794 0.8487 0.7929 0.1063 0.0273   0.9783   
  144.0 red   circle merger 5.0015876E7 0.0  2.4377   0.7868 0.8737 0.7674 0.2538 -0.0621  0.8874   
  154.0 red   circle merger 5.0015876E7 1.0  1.4273   0.8526 0.8983 0.6366 0.0582 -0.0362  0.822    
  164.0 red   circle merger 5.0015876E7 2.0  2.0353   0.8343 0.8978 0.7948 0.1827 0.1808   0.893    
  122.0 red   circle merger 5.003157E7  0.0  1.2422   0.3396 0.6066 0.4902 0.0966 0.0725   0.9075   
  132.0 red   circle merger 5.003157E7  1.0  2.2301   0.8335 0.7692 0.6844 0.1638 -0.038   0.8253   
  142.0 red   circle merger 5.003157E7  2.0  1.1547   0.8441 0.8034 0.8582 0.155  -0.0087  0.8125   
  152.0 red   circle merger 5.003157E7  3.0  1.4466   0.5341 0.6524 0.3918 0.1333 0.0996   0.8325   
  162.0 red   circle merger 5.003157E7  4.0  1.6511   0.2911 0.538  0.4283 0.0247 -0.0498  0.7775   
  139.0 red   circle merger 5.0062715E7 0.0  2.0998   0.5289 0.8639 0.5764 0.0919 0.0424   0.7918   
  149.0 red   circle merger 5.0062715E7 1.0  1.3459   0.5405 0.8906 0.6106 0.0351 -0.0289  0.7481   
  159.0 red   circle merger 5.0062715E7 2.0  1.6174   0.4151 0.893  0.5426 0.0673 0.0298   0.8113   
  169.0 red   circle merger 5.0062715E7 3.0  2.0317   0.4762 0.854  0.5336 0.0524 0.0519   0.8338   
  132.0 red   circle merger 5.0077991E7 0.0  1.3543   0.6773 0.5965 0.1425 0.8724 -0.1551  0.7175   
  142.0 red   circle merger 5.0077991E7 1.0  1.6448   0.8156 0.8673 0.7684 0.1306 0.225    0.8072   
  152.0 red   circle merger 5.0077991E7 2.0  1.4307   0.617  0.8702 0.7916 0.0226 0.0338   0.8746   
  162.0 red   circle merger 5.0077991E7 3.0  1.3771   0.3434 0.8525 0.4647 0.0747 0.0476   0.7438   
  165.0 red   circle merger 5.0094305E7 0.0  1.3403   0.2977 0.7781 0.6733 0.0682 0.0277   1.0138   
  125.0 red   circle merger 5.0094497E7 0.0  1.0113   0.6277 0.7151 0.6191 0.1968 0.0969   0.904    
  135.0 red   circle merger 5.0094497E7 1.0  1.7919   0.8013 0.8859 0.4731 0.0399 -0.0385  0.8963   
  145.0 red   circle merger 5.0094497E7 2.0  1.4672   0.6546 0.8879 0.8627 0.2772 -0.0308  0.9066   
  155.0 red   circle merger 5.0094497E7 3.0  1.9872   0.7444 0.8547 0.6616 0.1702 0.0791   0.7967   
  165.0 red   circle merger 5.0094497E7 4.0  2.2882   0.7378 0.8699 0.8639 0.2143 0.0567   0.8661   
  145.0 red   circle merger 5.0094716E7 0.0  1.6847   0.8041 0.8111 0.9509 0.2335 -0.1923  0.8896   
  155.0 red   circle merger 5.0094716E7 1.0  1.1727   0.969  0.848  0.7141 0.0362 -0.0684  0.9488   
  165.0 red   circle merger 5.0094716E7 2.0  3.0618   0.8313 0.8895 0.5016 0.2929 -0.2478  0.9927   
  160.0 red   circle merger 5.0107203E7 0.0  1.4501   0.6896 0.9287 0.745  0.0296 0.0045   0.7933   
  130.0 red   circle merger 5.0083736E7 0.0  1.0813   0.3866 0.6542 0.5622 0.0825 -0.0175  0.9131   
  140.0 red   circle merger 5.0083736E7 1.0  1.3698   0.3672 0.759  0.3389 0.0792 0.0812   0.8856   
  150.0 red   circle merger 5.0083736E7 2.0  1.5619   0.7697 0.8763 0.6176 0.2084 -0.1332  0.9026   
  160.0 red   circle merger 5.0083736E7 3.0  1.5244   0.5    0.8104 0.6456 0.1403 0.0226   0.8178   
  139.0 red   circle merger 5.0098599E7 0.0  2.2345   0.7311 0.8244 0.4877 0.2682 -0.1186  1.0695   
  149.0 red   circle merger 5.0098599E7 1.0  1.6775   0.7068 0.8415 0.5819 0.1691 -0.1493  0.8615   
  159.0 red   circle merger 5.0098599E7 2.0  2.5895   0.6961 0.8604 0.5445 0.1685 -0.1639  0.9565   
  169.0 red   circle merger 5.0098599E7 3.0  2.6007   0.6965 0.8029 0.8319 0.2305 -0.1152  0.8462   
  119.0 red   circle merger 5.0112738E7 0.0  1.1176   0.3041 0.544  0.307  0.2086 -0.1584  0.9139   
  129.0 red   circle merger 5.0112738E7 1.0  1.8612   0.5776 0.7794 0.7032 0.3025 -0.2061  0.9367   
  139.0 red   circle merger 5.0112738E7 2.0  1.0776   0.8228 0.886  0.5284 0.1357 0.2109   0.9059   
  149.0 red   circle merger 5.0112738E7 3.0  1.5306   0.6776 0.909  0.6513 0.055  -0.0553  0.8468   
  159.0 red   circle merger 5.0112738E7 4.0  1.1778   0.3483 0.8943 0.618  0.0602 -0.0446  0.9172   
  169.0 red   circle merger 5.0112738E7 5.0  2.0675   0.6613 0.8834 0.6337 0.1053 -0.0731  0.8959   
  124.0 red   circle merger 5.0112985E7 0.0  1.3143   0.4297 0.6473 0.641  0.0721 -0.0369  0.8639   
  134.0 red   circle merger 5.0112985E7 1.0  1.2556   0.4393 0.6159 0.2645 0.1531 0.1463   0.9518   
  144.0 red   circle merger 5.0112985E7 2.0  1.3388   0.4392 0.4981 0.3434 0.0748 -0.0836  0.6831   
  154.0 red   circle merger 5.0112985E7 3.0  1.3427   0.4385 0.5521 0.5977 0.3923 0.0423   0.9203   
  164.0 red   circle merger 5.0112985E7 4.0  3.3112   0.6791 0.8092 0.7573 0.1564 0.1661   1.0193   
  118.0 red   circle merger 5.0127528E7 0.0  1.0244   0.6562 0.4443 0.0    0.5012 -0.3206  1.119    
  128.0 red   circle merger 5.0127528E7 1.0  1.4479   0.9661 0.8294 0.3762 0.1854 -0.144   0.9618   
  138.0 red   circle merger 5.0127528E7 2.0  1.0653   0.7642 0.8375 0.4473 0.164  0.1717   0.9176   
